,Unnamed: 0,Päivämäärä,Kaisaniemi/Eläintarhanlahti,weekday,day,year,hour,month,Clouds,AirPhPa,RHpercent,RainmmH,Snowcm,ToC,DewToC,Visibilitym,Winddirdeg,Gustms,Windms,bikesAvailable,spacesAvailable
4239,4239,ti 8 loka 2019 06:00,45,ti,8,2019,6,10,8,1008.2,95,0.0,0,3.3,2.06,45950,25,1.09,1.01,33.90909090909091,1.0909090909090908
4240,4240,ti 8 loka 2019 07:00,143,ti,8,2019,7,10,8,1007.6,91,0.0,0,3.5,2.02,50000,42,2.06,1.06,29.16666666666667,3.9166666666666665
4241,4241,ti 8 loka 2019 08:00,239,ti,8,2019,8,10,7,1007.0,93,0.0,0,2.8,1.07,50000,41,2.02,1.03,17.0,10.0
4242,4242,ti 8 loka 2019 09:00,160,ti,8,2019,9,10,7,1006.3,85,0.0,0,4.1,1.08,42030,60,4.0,2.08,3.9166666666666665,18.08333333333333
4243,4243,ti 8 loka 2019 10:00,55,ti,8,2019,10,10,8,1006.1,83,0.0,0,4.7,2.01,47900,44,1.08,0.09,1.8333333333333333,20.166666666666668
4244,4244,ti 8 loka 2019 11:00,46,ti,8,2019,11,10,7,1005.5,85,0.0,0,5.4,3.0,34440,44,2.0,1.04,1.5833333333333333,20.416666666666668
4245,4245,ti 8 loka 2019 12:00,55,ti,8,2019,12,10,7,1005.1,82,0.0,0,6.1,3.02,50000,82,2.03,1.0,2.0,20.0
4246,4246,ti 8 loka 2019 13:00,48,ti,8,2019,13,10,7,1004.5,82,0.0,0,6.1,3.02,50000,93,2.07,2.0,2.333333333333333,20.25
4247,4247,ti 8 loka 2019 14:00,63,ti,8,2019,14,10,7,1004.1,74,0.0,0,6.6,2.04,50000,119,2.02,0.09,4.333333333333333,18.666666666666668
4248,4248,ti 8 loka 2019 15:00,159,ti,8,2019,15,10,7,1003.7,72,0.0,0,7.1,2.05,50000,213,3.02,1.09,6.833333333333332,15.916666666666664
4249,4249,ti 8 loka 2019 16:00,224,ti,8,2019,16,10,7,1003.1,75,0.0,0,6.9,2.08,50000,225,3.04,1.08,16.083333333333332,7.833333333333332
4250,4250,ti 8 loka 2019 17:00,192,ti,8,2019,17,10,7,1002.7,72,0.0,0,6.8,2.02,50000,252,1.09,1.03,29.0,3.4166666666666665
4251,4251,ti 8 loka 2019 18:00,103,ti,8,2019,18,10,7,1002.5,78,0.0,0,6.1,2.06,50000,336,1.07,1.03,29.16666666666667,3.75
4252,4252,ti 8 loka 2019 19:00,63,ti,8,2019,19,10,7,1002.3,85,0.0,0,5.2,2.09,50000,353,2.01,1.06,30.66666666666667,2.333333333333333
4253,4253,ti 8 loka 2019 20:00,50,ti,8,2019,20,10,8,1001.9,84,0.0,0,5.6,3.01,50000,54,3.05,2.07,33.5,0.25
4254,4254,ti 8 loka 2019 21:00,39,ti,8,2019,21,10,8,1001.7,85,0.0,0,5.3,2.09,50000,58,3.03,2.05,32.416666666666664,2.0
4255,4255,ti 8 loka 2019 22:00,19,ti,8,2019,22,10,8,1001.5,83,0.0,0,5.3,2.07,50000,54,3.08,2.05,31.91666666666667,2.083333333333333
4256,4256,ti 8 loka 2019 23:00,9,ti,8,2019,23,10,7,1001.1,85,0.0,0,5.0,2.07,50000,50,3.07,2.06,31.66666666666667,2.333333333333333
4257,4257,ke 9 loka 2019 00:00,3,ke,9,2019,0,10,7,1001.0,90,0.0,0,4.4,3.0,50000,49,2.02,0.09,28.83333333333333,4.916666666666667
4258,4258,ke 9 loka 2019 01:00,4,ke,9,2019,1,10,8,1000.9,90,0.0,0,4.6,3.02,50000,76,1.09,1.02,27.08333333333333,5.916666666666668
4259,4259,ke 9 loka 2019 02:00,2,ke,9,2019,2,10,7,1000.7,94,0.0,0,3.2,2.04,44780,31,1.06,1.01,25.58333333333333,7.416666666666668
4260,4260,ke 9 loka 2019 03:00,2,ke,9,2019,3,10,5,1000.5,98,0.0,0,2.5,2.02,30510,46,1.04,0.09,25.0,7.666666666666668
4261,4261,ke 9 loka 2019 04:00,1,ke,9,2019,4,10,5,1000.3,98,0.0,0,2.8,2.04,49880,64,2.04,1.04,24.0,8.0
4262,4262,ke 9 loka 2019 06:00,36,ke,9,2019,6,10,1,1000.1,95,0.0,0,2.1,1.04,50000,57,2.08,1.03,24.0,8.0
4263,4263,ke 9 loka 2019 07:00,126,ke,9,2019,7,10,5,1000.2,92,0.0,0,2.2,1.0,50000,56,4.06,2.06,22.83333333333333,8.916666666666666
4264,4264,ke 9 loka 2019 08:00,220,ke,9,2019,8,10,7,1000.3,92,0.0,0,2.3,1.01,50000,55,3.08,2.03,11.583333333333336,16.333333333333332
4265,4265,ke 9 loka 2019 09:00,144,ke,9,2019,9,10,7,1000.5,86,0.0,0,3.0,1.0,45530,65,3.01,1.08,4.833333333333333,19.166666666666668
4266,4266,ke 9 loka 2019 10:00,67,ke,9,2019,10,10,3,1000.6,80,0.0,0,3.9,0.08,41290,58,3.05,1.09,3.4166666666666665,19.58333333333333
4267,4267,ke 9 loka 2019 11:00,53,ke,9,2019,11,10,7,1000.9,76,0.0,0,5.0,1.01,43680,63,4.01,2.05,2.6666666666666665,20.33333333333333
4268,4268,ke 9 loka 2019 12:00,56,ke,9,2019,12,10,7,1001.2,71,0.0,0,5.8,0.09,40940,52,3.08,2.04,3.0,20.0
4269,4269,ke 9 loka 2019 13:00,56,ke,9,2019,13,10,7,1001.2,70,0.0,0,7.1,2.0,48940,61,4.02,2.06,4.75,18.25
4270,4270,ke 9 loka 2019 14:00,65,ke,9,2019,14,10,7,1001.5,70,0.0,0,7.4,2.02,47730,117,2.09,1.09,5.75,17.25
4271,4271,ke 9 loka 2019 15:00,129,ke,9,2019,15,10,7,1001.8,72,0.0,0,7.6,2.08,50000,93,3.04,2.05,8.416666666666666,14.583333333333336
4272,4272,ke 9 loka 2019 16:00,211,ke,9,2019,16,10,7,1001.9,77,0.0,0,7.1,3.03,50000,99,3.0,2.02,17.75,5.75
4273,4273,ke 9 loka 2019 17:00,193,ke,9,2019,17,10,7,1002.1,79,0.0,0,7.0,3.06,50000,89,2.09,2.01,24.25,2.1666666666666665
4274,4274,ke 9 loka 2019 18:00,104,ke,9,2019,18,10,7,1002.3,81,0.0,0,6.9,3.09,50000,79,3.02,1.09,14.583333333333336,10.083333333333334
4275,4275,ke 9 loka 2019 19:00,47,ke,9,2019,19,10,7,1002.7,85,0.0,0,6.8,4.04,45740,48,1.09,1.01,7.416666666666668,15.0
4276,4276,ke 9 loka 2019 20:00,39,ke,9,2019,20,10,7,1002.7,94,0.0,0,6.0,5.01,14870,58,3.01,2.0,8.333333333333334,13.666666666666664
4277,4277,ke 9 loka 2019 21:00,28,ke,9,2019,21,10,7,1002.7,95,0.0,0,5.7,5.0,25820,49,2.03,1.07,8.363636363636363,13.636363636363635
4278,4278,ke 9 loka 2019 22:00,20,ke,9,2019,22,10,7,1002.8,95,0.0,0,5.5,4.07,37280,49,3.0,1.09,6.583333333333332,15.416666666666664
4279,4279,ke 9 loka 2019 23:00,3,ke,9,2019,23,10,7,1002.8,93,0.0,0,5.4,4.03,32390,66,3.04,2.0,5.583333333333332,16.416666666666668
4280,4280,to 10 loka 2019 00:00,5,to,10,2019,0,10,7,1002.7,96,0.02,0,5.0,4.04,6220,67,2.05,1.03,5.0,17.0
4281,4281,to 10 loka 2019 01:00,2,to,10,2019,1,10,7,1002.4,97,0.0,0,5.0,4.06,11560,61,2.04,1.06,4.166666666666667,17.833333333333332
4282,4282,to 10 loka 2019 02:00,0,to,10,2019,2,10,7,1002.3,97,0.0,0,5.2,4.07,19900,85,3.06,2.07,4.0,18.0
4283,4283,to 10 loka 2019 03:00,1,to,10,2019,3,10,7,1002.1,98,0.0,0,5.0,4.07,13390,92,3.05,2.03,4.0,18.0
4284,4284,to 10 loka 2019 04:00,1,to,10,2019,4,10,7,1001.8,97,0.0,0,5.0,4.05,14930,77,3.0,1.06,4.0,18.0
4285,4285,to 10 loka 2019 05:00,8,to,10,2019,5,10,7,1001.6,97,0.0,0,5.1,4.07,15660,25,3.01,1.09,4.25,17.75
4286,4286,to 10 loka 2019 06:00,41,to,10,2019,6,10,7,1001.4,97,0.0,0,4.8,4.04,14540,66,1.09,1.02,4.833333333333333,17.166666666666668
4287,4287,to 10 loka 2019 07:00,127,to,10,2019,7,10,7,1001.1,97,0.0,0,5.1,4.06,13340,96,3.0,1.07,2.25,19.75
4288,4288,to 10 loka 2019 08:00,227,to,10,2019,8,10,7,1000.8,98,0.0,0,5.3,5.0,9500,21,1.09,1.03,0.8333333333333334,21.166666666666668
4289,4289,to 10 loka 2019 09:00,136,to,10,2019,9,10,7,1000.7,96,0.0,0,5.5,4.09,13460,67,3.02,2.0,2.0,20.0
4290,4290,to 10 loka 2019 10:00,60,to,10,2019,10,10,7,1000.7,96,0.0,0,6.3,5.07,13730,68,2.01,1.04,1.25,20.75
4291,4291,to 10 loka 2019 11:00,52,to,10,2019,11,10,7,1000.5,93,0.0,0,7.0,6.0,14950,85,1.03,0.07,1.5,20.5
4292,4292,to 10 loka 2019 12:00,55,to,10,2019,12,10,7,1000.6,92,0.0,0,8.0,6.07,17760,72,1.08,1.03,1.0833333333333333,21.25
4293,4293,to 10 loka 2019 13:00,50,to,10,2019,13,10,7,1000.5,89,0.0,0,9.2,7.05,21840,101,3.04,2.02,1.5833333333333333,20.416666666666668
4294,4294,to 10 loka 2019 14:00,66,to,10,2019,14,10,7,1000.3,85,0.0,0,9.8,7.03,44360,88,3.08,2.07,0.6666666666666666,21.33333333333333
4295,4295,to 10 loka 2019 15:00,129,to,10,2019,15,10,8,1000.3,86,0.0,0,9.6,7.03,50000,103,2.06,1.06,1.6666666666666667,20.33333333333333
4296,4296,to 10 loka 2019 16:00,217,to,10,2019,16,10,8,1000.3,87,0.0,0,9.4,7.04,45460,95,1.0,0.07,6.25,15.75
4297,4297,to 10 loka 2019 17:00,174,to,10,2019,17,10,8,1000.4,86,0.0,0,9.5,7.03,41460,40,1.06,0.08,9.333333333333334,12.75
4298,4298,to 10 loka 2019 18:00,102,to,10,2019,18,10,7,1000.4,89,0.0,0,9.3,7.05,38670,10,1.07,1.01,13.333333333333336,8.666666666666666
4299,4299,to 10 loka 2019 19:00,73,to,10,2019,19,10,5,1000.7,96,0.0,0,7.6,7.0,15020,141,1.06,0.09,12.0,10.916666666666664
4300,4300,to 10 loka 2019 20:00,39,to,10,2019,20,10,1,1000.8,97,0.0,0,6.2,5.08,4980,296,0.08,0.06,14.666666666666664,8.333333333333334
4301,4301,to 10 loka 2019 21:00,24,to,10,2019,21,10,5,1000.8,99,0.0,0,5.9,5.07,4750,113,1.06,1.01,16.416666666666668,6.583333333333332
4302,4302,to 10 loka 2019 22:00,14,to,10,2019,22,10,7,1000.7,99,0.0,0,6.8,6.07,7420,146,2.0,1.05,19.166666666666668,4.333333333333333
4303,4303,to 10 loka 2019 23:00,5,to,10,2019,23,10,8,1000.9,99,0.0,0,7.4,7.02,6370,280,2.0,1.03,20.166666666666668,3.8333333333333335
4304,4304,pe 11 loka 2019 00:00,3,pe,11,2019,0,10,7,1000.6,98,0.0,0,8.7,8.04,20020,171,3.05,1.09,18.58333333333333,5.416666666666668
4305,4305,pe 11 loka 2019 01:00,8,pe,11,2019,1,10,7,1000.6,93,0.0,0,9.4,8.04,45490,192,3.04,2.02,18.0,6.0
4306,4306,pe 11 loka 2019 02:00,3,pe,11,2019,2,10,8,1000.3,93,0.0,0,10.5,9.04,30200,192,4.07,2.09,17.583333333333332,6.416666666666668
4307,4307,pe 11 loka 2019 03:00,0,pe,11,2019,3,10,8,1000.2,90,0.0,0,9.8,8.03,42420,244,3.0,1.06,17.0,7.0
4308,4308,pe 11 loka 2019 04:00,4,pe,11,2019,4,10,7,1000.2,93,0.0,0,9.8,8.07,47110,209,5.04,3.02,17.0,7.0
4309,4309,pe 11 loka 2019 05:00,10,pe,11,2019,5,10,7,1000.1,89,0.0,0,9.9,8.02,28210,214,6.08,3.07,17.0,7.0
4310,4310,pe 11 loka 2019 06:00,26,pe,11,2019,6,10,5,999.9,94,0.0,0,9.9,9.0,28120,215,5.02,3.03,16.25,7.75
4311,4311,pe 11 loka 2019 07:00,75,pe,11,2019,7,10,7,999.8,92,2.01,0,8.6,7.04,9340,216,5.0,3.03,16.833333333333332,7.166666666666668
4312,4312,pe 11 loka 2019 08:00,145,pe,11,2019,8,10,7,999.6,95,0.0,0,9.5,8.07,28400,213,5.06,3.04,5.25,17.833333333333332
4313,4313,pe 11 loka 2019 09:00,97,pe,11,2019,9,10,7,999.6,95,0.0,0,9.7,8.09,22290,223,5.04,2.09,3.1666666666666665,19.83333333333333
4314,4314,pe 11 loka 2019 10:00,37,pe,11,2019,10,10,5,999.4,90,0.0,0,9.9,8.03,38190,210,6.05,4.07,4.0,19.0
4315,4315,pe 11 loka 2019 11:00,32,pe,11,2019,11,10,7,999.7,87,0.0,0,10.4,8.03,39990,224,6.02,3.09,3.6666666666666665,19.33333333333333
4316,4316,pe 11 loka 2019 12:00,52,pe,11,2019,12,10,7,999.9,85,0.0,0,11.0,8.06,43420,248,4.06,3.0,7.0,16.0
4317,4317,pe 11 loka 2019 13:00,35,pe,11,2019,13,10,7,1000.0,86,0.0,0,11.5,9.02,50000,223,5.08,3.04,9.916666666666666,13.083333333333336
4318,4318,pe 11 loka 2019 14:00,72,pe,11,2019,14,10,7,999.7,83,0.0,0,11.2,8.04,44780,220,6.04,3.07,10.833333333333336,12.166666666666664
4319,4319,pe 11 loka 2019 15:00,96,pe,11,2019,15,10,7,999.5,79,0.0,0,12.0,8.06,37240,228,7.08,4.07,14.25,8.75
4320,4320,pe 11 loka 2019 16:00,130,pe,11,2019,16,10,7,999.3,81,0.0,0,11.6,8.04,36500,227,8.04,5.01,22.41666666666667,2.583333333333333
4321,4321,pe 11 loka 2019 17:00,92,pe,11,2019,17,10,7,999.0,90,1.0,0,10.4,8.09,19200,224,9.03,5.0,28.33333333333333,1.0
4322,4322,pe 11 loka 2019 18:00,57,pe,11,2019,18,10,7,998.7,95,0.0,0,9.9,9.01,35160,255,3.09,2.0,22.25,5.0
4323,4323,pe 11 loka 2019 19:00,29,pe,11,2019,19,10,5,998.4,91,0.0,0,10.4,9.0,38770,233,5.0,2.05,22.33333333333333,4.666666666666667
4324,4324,pe 11 loka 2019 20:00,31,pe,11,2019,20,10,7,997.9,89,0.0,0,10.5,8.07,31730,228,6.04,3.04,23.16666666666667,3.8333333333333335
4325,4325,pe 11 loka 2019 21:00,17,pe,11,2019,21,10,7,997.5,93,1.06,0,10.6,9.06,5580,215,7.09,4.09,22.08333333333333,4.916666666666667
4326,4326,pe 11 loka 2019 22:00,11,pe,11,2019,22,10,7,996.8,95,0.0,0,10.4,9.07,25400,207,7.01,4.06,19.5,7.5
4327,4327,pe 11 loka 2019 23:00,5,pe,11,2019,23,10,7,996.1,94,0.0,0,10.4,9.06,27270,193,7.04,3.08,19.0,8.0
4328,4328,la 12 loka 2019 00:00,7,la,12,2019,0,10,7,995.3,97,0.0,0,9.9,9.05,5570,177,7.09,4.05,19.08333333333333,7.916666666666668
4329,4329,la 12 loka 2019 01:00,4,la,12,2019,1,10,8,994.1,97,0.0,0,10.5,10.0,32450,200,5.06,3.04,19.0,8.0
4330,4330,la 12 loka 2019 02:00,1,la,12,2019,2,10,8,993.5,96,0.0,0,10.8,10.02,29820,204,8.0,4.07,18.63636363636364,8.363636363636363
4331,4331,la 12 loka 2019 03:00,0,la,12,2019,3,10,7,992.5,97,7.09,0,10.9,10.04,1970,206,6.03,3.07,18.0,9.0
4332,4332,la 12 loka 2019 04:00,1,la,12,2019,4,10,7,991.0,95,11.03,0,10.5,9.08,1240,202,9.07,5.0,18.0,9.0
4333,4333,la 12 loka 2019 05:00,1,la,12,2019,5,10,7,989.7,99,7.07,0,9.0,8.08,1760,63,1.09,1.04,18.0,9.0
4334,4334,la 12 loka 2019 06:00,1,la,12,2019,6,10,7,988.3,99,3.04,0,8.6,8.05,4360,109,3.05,2.02,18.0,9.0
4335,4335,la 12 loka 2019 07:00,6,la,12,2019,7,10,7,987.0,99,0.09,0,8.5,8.04,8140,4,1.06,0.09,18.0,9.0
4336,4336,la 12 loka 2019 08:00,3,la,12,2019,8,10,7,987.1,99,0.0,0,8.8,8.07,8530,254,4.05,2.05,18.0,9.0
4337,4337,la 12 loka 2019 09:00,15,la,12,2019,9,10,3,986.8,99,0.0,0,8.4,8.03,11800,314,1.08,1.01,17.5,9.0
4338,4338,la 12 loka 2019 10:00,22,la,12,2019,10,10,7,987.5,98,0.0,0,9.0,8.07,33290,259,4.07,3.0,17.0,9.0
4339,4339,la 12 loka 2019 11:00,28,la,12,2019,11,10,5,987.6,94,0.0,0,9.8,8.09,47560,266,7.06,4.03,16.833333333333332,9.166666666666666
4340,4340,la 12 loka 2019 12:00,39,la,12,2019,12,10,3,988.2,88,0.0,0,10.5,8.06,50000,281,7.09,5.04,17.083333333333332,9.0
4341,4341,la 12 loka 2019 13:00,43,la,12,2019,13,10,5,988.7,80,0.0,0,11.2,7.09,50000,269,9.0,5.09,21.33333333333333,4.5
4342,4342,la 12 loka 2019 14:00,47,la,12,2019,14,10,7,989.5,81,0.0,0,11.1,8.01,33170,279,10.01,5.03,20.25,4.75
4343,4343,la 12 loka 2019 15:00,46,la,12,2019,15,10,7,990.8,78,0.0,0,11.2,7.05,50000,280,9.06,6.07,18.916666666666668,6.083333333333332
4344,4344,la 12 loka 2019 16:00,49,la,12,2019,16,10,7,991.9,79,0.0,0,10.9,7.04,50000,278,9.04,6.02,20.75,4.25
4345,4345,la 12 loka 2019 17:00,32,la,12,2019,17,10,7,993.1,82,0.0,0,10.3,7.03,50000,285,10.03,5.09,20.25,4.75
4346,4346,la 12 loka 2019 18:00,26,la,12,2019,18,10,8,994.3,83,0.0,0,10.1,7.03,50000,290,10.03,5.05,18.58333333333333,6.416666666666668
4347,4347,la 12 loka 2019 19:00,21,la,12,2019,19,10,1,995.4,81,0.0,0,9.8,6.07,50000,284,6.0,4.01,19.75,5.25
4348,4348,la 12 loka 2019 20:00,23,la,12,2019,20,10,5,996.1,82,0.0,0,9.6,6.06,50000,284,6.03,3.04,19.58333333333333,5.416666666666668
4349,4349,la 12 loka 2019 21:00,19,la,12,2019,21,10,8,996.7,82,0.0,0,9.4,6.05,50000,286,6.01,3.01,18.33333333333333,6.666666666666668
4350,4350,la 12 loka 2019 22:00,5,la,12,2019,22,10,8,997.1,80,0.0,0,9.4,6.02,50000,265,4.04,2.09,18.75,5.916666666666668
4351,4351,la 12 loka 2019 23:00,5,la,12,2019,23,10,8,997.4,82,0.0,0,9.3,6.03,50000,246,4.07,2.04,18.166666666666668,5.833333333333332
4352,4352,su 13 loka 2019 00:00,9,su,13,2019,0,10,7,997.6,82,0.0,0,9.6,6.07,50000,261,3.09,2.02,15.75,8.25
4353,4353,su 13 loka 2019 01:00,10,su,13,2019,1,10,8,997.6,85,0.0,0,9.7,7.02,50000,225,2.09,1.06,14.833333333333336,9.166666666666666
4354,4354,su 13 loka 2019 02:00,4,su,13,2019,2,10,7,997.6,92,0.08,0,9.7,8.04,18450,240,3.06,2.05,14.0,10.0
4355,4355,su 13 loka 2019 03:00,3,su,13,2019,3,10,5,997.4,94,0.0,0,8.9,8.0,31490,264,3.06,1.08,14.0,10.0
4356,4356,su 13 loka 2019 04:00,4,su,13,2019,4,10,3,997.5,96,0.0,0,8.4,7.07,37090,248,2.08,1.06,14.0,10.0
4357,4357,su 13 loka 2019 05:00,4,su,13,2019,5,10,7,997.8,94,0.0,0,9.3,8.04,40060,244,3.01,1.08,13.083333333333336,10.916666666666664
4358,4358,su 13 loka 2019 06:00,2,su,13,2019,6,10,8,998.0,92,0.0,0,9.5,8.04,34100,261,4.01,2.06,13.0,11.0
4359,4359,su 13 loka 2019 07:00,3,su,13,2019,7,10,7,998.2,93,0.0,0,9.4,8.03,30600,258,4.08,2.07,13.0,11.0
4360,4360,su 13 loka 2019 08:00,5,su,13,2019,8,10,8,998.8,93,0.0,0,9.5,8.05,29090,261,3.06,2.05,11.333333333333336,12.666666666666664
4361,4361,su 13 loka 2019 09:00,17,su,13,2019,9,10,8,999.3,92,0.0,0,9.8,8.06,32480,267,4.06,3.0,11.0,13.0
4362,4362,su 13 loka 2019 10:00,35,su,13,2019,10,10,8,1000.1,91,0.0,0,10.3,8.09,30270,266,4.09,3.0,11.75,12.25
4363,4363,su 13 loka 2019 11:00,35,su,13,2019,11,10,7,1000.8,86,0.0,0,10.9,8.06,36420,267,6.06,4.04,12.083333333333336,11.916666666666664
4364,4364,su 13 loka 2019 12:00,49,su,13,2019,12,10,7,1001.6,78,0.0,0,12.0,8.02,39990,271,7.09,4.09,12.833333333333336,11.166666666666664
